A_CT,A_D15_19,A_D15_20,A_D16_19,A_D16_20,A_D16_24,A_D21_24,A_D65PLS,A_LT,A_MC,A_PED,A_PEDAL,A_PEDAL_F,A_PED_F,A_RD,A_RELRD,FATALS,SCH_BUS,STATE,STATENAME,ST_CASE,YEAR
3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,12,Florida,122044,2018
3,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0,12,Florida,122045,2018
2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,12,Florida,122046,2018
1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,12,Florida,122047,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122048,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,12,Florida,122049,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122050,2018
2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,3,1,0,12,Florida,122051,2018
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122052,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,0,12,Florida,122053,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122054,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,12,Florida,122055,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,1,0,12,Florida,122056,2018
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122059,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,12,Florida,122060,2018
2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122061,2018
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,12,Florida,122062,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122063,2018
2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,1,0,12,Florida,122064,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122066,2018
2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122067,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122068,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122069,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122070,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122071,2018
2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122072,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122073,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122074,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122075,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,12,Florida,122076,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,0,12,Florida,122077,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122078,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122080,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,12,Florida,122081,2018
3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122082,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122083,2018
2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,0,12,Florida,122084,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,12,Florida,122085,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122086,2018
1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,1,0,12,Florida,122087,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,12,Florida,122088,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122089,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122090,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122092,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122093,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122094,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122095,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,3,1,0,12,Florida,122097,2018
3,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,0,12,Florida,122098,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,0,12,Florida,122099,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,0,12,Florida,122100,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122101,2018
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122102,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122103,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122104,2018
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,12,Florida,122105,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122106,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,2,0,12,Florida,122107,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,0,12,Florida,122108,2018
3,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122109,2018
3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,0,12,Florida,122110,2018
1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,12,Florida,122111,2018
2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122112,2018
1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,12,Florida,122113,2018
1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122115,2018
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,12,Florida,122116,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,12,Florida,122117,2018
2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,0,12,Florida,122118,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122119,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122120,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,12,Florida,122121,2018
1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,0,12,Florida,122122,2018
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,12,Florida,122123,2018
2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122124,2018
2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122125,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122126,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122127,2018
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1,12,Florida,122128,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,12,Florida,122130,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,0,12,Florida,122131,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122133,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,0,12,Florida,122134,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,12,Florida,122135,2018
1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,4,1,0,12,Florida,122136,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122137,2018
1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,12,Florida,122138,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122139,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122140,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,0,12,Florida,122141,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,12,Florida,122142,2018
3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122143,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,12,Florida,122144,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122145,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,12,Florida,122146,2018
2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,0,12,Florida,122147,2018
3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,12,Florida,122148,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122150,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,12,Florida,122151,2018
2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,1,0,12,Florida,122152,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,12,Florida,122153,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122154,2018
2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,0,12,Florida,122155,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,12,Florida,122156,2018
3,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,12,Florida,122157,2018
1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,3,1,0,12,Florida,122158,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122159,2018
1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,12,Florida,122160,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,12,Florida,122161,2018
1,2,1,2,1,1,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122162,2018
1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,12,Florida,122163,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,12,Florida,122164,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122165,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,0,12,Florida,122166,2018
1,2,1,2,1,1,2,2,2,1,2,2,2,2,1,4,1,0,12,Florida,122167,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122169,2018
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122170,2018
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,12,Florida,122171,2018
3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122172,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122173,2018
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,12,Florida,122174,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122175,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,12,Florida,122176,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122177,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,1,0,12,Florida,122178,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122179,2018
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,12,Florida,122180,2018
3,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,1,0,12,Florida,122181,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122182,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,0,12,Florida,122183,2018
3,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122184,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122185,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122186,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122187,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122188,2018
3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122189,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122190,2018
3,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,0,12,Florida,122191,2018
2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122192,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,12,Florida,122193,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122195,2018
1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,4,1,0,12,Florida,122196,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122197,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122198,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,12,Florida,122199,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122200,2018
2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122202,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122203,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122204,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,12,Florida,122205,2018
1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,12,Florida,122206,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,12,Florida,122207,2018
2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,12,Florida,122208,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,12,Florida,122209,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,0,12,Florida,122210,2018
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122211,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122212,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,12,Florida,122213,2018
1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,0,12,Florida,122214,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122215,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122216,2018
1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,0,12,Florida,122217,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122218,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,12,Florida,122219,2018
2,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122220,2018
1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122221,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122222,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,1,0,12,Florida,122223,2018
3,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,0,12,Florida,122224,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122225,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122226,2018
2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,12,Florida,122227,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122228,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,0,12,Florida,122229,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122230,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,12,Florida,122232,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,0,12,Florida,122233,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122234,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122236,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122237,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122238,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122239,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,12,Florida,122240,2018
3,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,12,Florida,122241,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,3,1,0,12,Florida,122242,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122243,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,0,12,Florida,122244,2018
3,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,0,12,Florida,122245,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122246,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122247,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122248,2018
2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,0,12,Florida,122249,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122250,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,3,1,0,12,Florida,122251,2018
1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122252,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122253,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122254,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,12,Florida,122255,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,12,Florida,122256,2018
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,12,Florida,122258,2018
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,12,Florida,122259,2018
3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,12,Florida,122260,2018
1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,0,12,Florida,122261,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122262,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,12,Florida,122263,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122264,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122265,2018
3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,0,12,Florida,122266,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122267,2018
1,2,1,2,1,1,2,2,2,1,2,2,2,2,1,4,1,0,12,Florida,122268,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122269,2018
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122270,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122271,2018
3,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,0,12,Florida,122275,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122276,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122277,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122278,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,12,Florida,122279,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122280,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,12,Florida,122281,2018
1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122282,2018
1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,4,1,0,12,Florida,122283,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122284,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,12,Florida,122285,2018
2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,0,12,Florida,122286,2018
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122287,2018
1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,0,12,Florida,122288,2018
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,12,Florida,122289,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,1,0,12,Florida,122290,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122291,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122292,2018
3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,12,Florida,122293,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,12,Florida,122294,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,12,Florida,122295,2018
2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,0,12,Florida,122297,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,0,12,Florida,122298,2018
3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122299,2018
2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122300,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122301,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122302,2018
1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,0,12,Florida,122303,2018
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122304,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122305,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122306,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122307,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,1,0,12,Florida,122308,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122309,2018
2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,12,Florida,122310,2018
2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122311,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122312,2018
3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,0,12,Florida,122313,2018
1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,12,Florida,122314,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122315,2018
2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122316,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122317,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122318,2018
3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,12,Florida,122321,2018
3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,12,Florida,122322,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122323,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122324,2018
1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,4,1,0,12,Florida,122325,2018
1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,12,Florida,122326,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122327,2018
3,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,0,12,Florida,122328,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122329,2018
2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,0,12,Florida,122330,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,12,Florida,122332,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122333,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122334,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122335,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,12,Florida,122337,2018
2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,0,12,Florida,122338,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122339,2018
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,12,Florida,122340,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,12,Florida,122341,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,12,Florida,122343,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122344,2018
3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,12,Florida,122345,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122346,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122347,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122348,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122349,2018
3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,12,Florida,122350,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,1,0,12,Florida,122351,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,12,Florida,122352,2018
1,2,2,2,2,2,2,1,1,2,1,2,2,1,2,1,1,0,12,Florida,122353,2018
2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,12,Florida,122354,2018
1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,12,Florida,122355,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,12,Florida,122356,2018
