A_D15_19,A_D15_20,A_D16_19,A_D16_20,A_D16_24,A_D21_24,A_D65PLS,A_RELRD,A_RU,FATALS,SCH_BUS,STATE,ST_CASE,YEAR
2,2,2,2,2,2,2,4,1,1,0,1,10453,2015
2,2,2,2,2,2,2,1,1,1,0,1,10454,2015
2,2,2,2,1,1,2,4,1,2,0,1,10455,2015
2,2,2,2,2,2,2,4,1,1,0,1,10456,2015
2,2,2,2,2,2,2,3,2,1,0,1,10457,2015
2,2,2,2,2,2,2,4,1,1,0,1,10458,2015
2,2,2,2,2,2,2,4,2,1,0,1,10459,2015
2,2,2,2,1,1,1,1,1,1,0,1,10460,2015
2,2,2,2,2,2,2,4,1,1,0,1,10461,2015
2,2,2,2,2,2,2,4,1,1,0,1,10462,2015
2,2,2,2,2,2,2,1,2,1,0,1,10463,2015
2,2,2,2,1,1,1,1,2,1,0,1,10464,2015
2,2,2,2,1,1,2,1,2,1,0,1,10465,2015
2,2,2,2,2,2,2,1,2,1,0,1,10466,2015
2,2,2,2,1,1,2,1,1,1,0,1,10467,2015
2,2,2,2,2,2,2,4,1,1,0,1,10468,2015
2,2,2,2,2,2,1,1,1,1,0,1,10469,2015
2,2,2,2,2,2,2,4,1,1,0,1,10470,2015
2,2,2,2,2,2,2,1,1,1,0,1,10471,2015
2,2,2,2,2,2,2,1,1,1,0,1,10472,2015
2,2,2,2,1,1,2,1,1,3,0,1,10473,2015
2,2,2,2,2,2,1,1,1,1,0,1,10474,2015
2,2,2,2,2,2,2,1,1,1,0,1,10475,2015
2,2,2,2,2,2,2,2,1,1,0,1,10476,2015
2,2,2,2,2,2,2,4,1,1,0,1,10477,2015
2,2,2,2,2,2,1,1,2,1,0,1,10478,2015
2,2,2,2,1,1,2,4,1,1,0,1,10479,2015
2,2,2,2,2,2,2,4,2,1,0,1,10480,2015
2,2,2,2,2,2,2,4,1,1,0,1,10481,2015
2,1,2,1,1,2,2,4,2,1,0,1,10482,2015
2,2,2,2,2,2,2,1,2,1,0,1,10483,2015
2,2,2,2,2,2,2,1,1,1,0,1,10484,2015
2,2,2,2,1,1,2,4,1,1,0,1,10485,2015
2,2,2,2,1,1,2,1,1,1,0,1,10486,2015
2,2,2,2,2,2,2,4,1,1,0,1,10487,2015
2,2,2,2,2,2,2,4,1,1,0,1,10488,2015
2,2,2,2,2,2,2,1,2,1,0,1,10489,2015
2,2,2,2,1,1,2,1,2,2,0,1,10490,2015
2,2,2,2,2,2,2,1,1,1,0,1,10491,2015
2,2,2,2,2,2,2,4,2,1,0,1,10492,2015
2,1,2,1,1,2,2,4,1,1,0,1,10493,2015
2,2,2,2,2,2,2,1,2,1,0,1,10494,2015
2,2,2,2,2,2,2,4,1,1,0,1,10495,2015
2,2,2,2,2,2,2,1,2,1,0,1,10496,2015
2,2,2,2,2,2,2,1,1,1,0,1,10497,2015
2,2,2,2,2,2,2,1,2,1,0,1,10498,2015
1,1,1,1,1,1,2,1,2,1,0,1,10499,2015
2,2,2,2,2,2,2,4,1,1,0,1,10500,2015
2,2,2,2,2,2,2,1,2,1,0,1,10501,2015
2,2,2,2,2,2,2,1,1,1,0,1,10502,2015
2,2,2,2,2,2,2,4,1,1,0,1,10503,2015
2,2,2,2,2,2,2,4,1,1,0,1,10504,2015
2,2,2,2,2,2,1,1,1,1,0,1,10505,2015
2,2,2,2,2,2,2,3,1,1,0,1,10506,2015
2,2,2,2,1,1,2,1,1,1,0,1,10507,2015
1,1,1,1,1,2,2,4,1,1,0,1,10508,2015
2,2,2,2,1,1,2,1,2,1,0,1,10509,2015
2,2,2,2,2,2,2,4,1,1,0,1,10510,2015
2,2,2,2,2,2,1,4,1,1,0,1,10511,2015
2,2,2,2,2,2,2,4,2,1,0,1,10512,2015
2,2,2,2,2,2,2,1,1,1,0,1,10513,2015
2,2,2,2,2,2,2,4,1,1,0,1,10514,2015
2,2,2,2,2,2,2,4,2,1,0,1,10515,2015
2,2,2,2,2,2,1,3,1,1,0,1,10516,2015
2,2,2,2,1,1,2,4,2,1,0,1,10517,2015
2,2,2,2,2,2,1,4,2,1,0,1,10518,2015
2,2,2,2,2,2,2,4,2,2,0,1,10519,2015
2,2,2,2,2,2,2,4,1,1,0,1,10520,2015
2,2,2,2,2,2,2,1,1,1,0,1,10521,2015
2,2,2,2,1,1,1,1,2,1,0,1,10522,2015
2,2,2,2,2,2,2,4,1,2,0,1,10523,2015
2,2,2,2,2,2,2,1,1,1,0,1,10524,2015
2,2,2,2,2,2,1,1,2,1,0,1,10525,2015
2,2,2,2,2,2,2,4,1,1,0,1,10526,2015
2,2,2,2,2,2,2,4,1,1,0,1,10527,2015
2,2,2,2,2,2,2,1,1,1,0,1,10528,2015
2,2,2,2,2,2,2,1,2,1,0,1,10529,2015
2,2,2,2,2,2,2,1,2,1,0,1,10530,2015
2,2,2,2,2,2,2,4,1,1,0,1,10531,2015
2,2,2,2,2,2,2,1,1,1,0,1,10532,2015
2,2,2,2,2,2,2,1,2,1,0,1,10533,2015
2,2,2,2,2,2,2,1,1,1,0,1,10534,2015
2,2,2,2,2,2,2,1,1,1,0,1,10535,2015
1,1,1,1,1,2,2,4,1,1,0,1,10536,2015
2,2,2,2,2,2,2,1,2,1,0,1,10537,2015
2,2,2,2,1,1,2,3,1,1,0,1,10538,2015
1,1,1,1,1,2,2,1,1,1,0,1,10539,2015
1,1,1,1,1,2,2,4,2,1,0,1,10540,2015
2,2,2,2,2,2,1,4,1,2,0,1,10541,2015
2,2,2,2,1,1,2,4,1,1,0,1,10542,2015
1,1,1,1,1,2,2,4,2,1,0,1,10543,2015
1,1,1,1,1,2,2,1,2,1,0,1,10544,2015
2,2,2,2,2,2,2,1,1,1,0,1,10545,2015
2,2,2,2,2,2,2,1,1,1,1,1,10546,2015
2,2,2,2,1,1,2,1,2,1,0,1,10547,2015
2,2,2,2,2,2,1,1,2,1,0,1,10548,2015
2,2,2,2,2,2,1,1,1,1,0,1,10549,2015
2,2,2,2,2,2,2,1,2,1,0,1,10550,2015
2,2,2,2,1,1,2,4,1,1,0,1,10551,2015
2,2,2,2,2,2,2,1,1,1,0,1,10552,2015
2,1,2,1,1,2,2,1,1,1,0,1,10553,2015
2,2,2,2,2,2,2,1,1,1,0,1,10554,2015
2,2,2,2,2,2,2,4,2,1,0,1,10555,2015
2,2,2,2,2,2,2,4,1,1,0,1,10556,2015
2,2,2,2,1,1,2,4,2,1,0,1,10557,2015
2,2,2,2,2,2,2,4,2,1,0,1,10558,2015
2,2,2,2,2,2,2,1,2,1,0,1,10559,2015
2,2,2,2,2,2,2,1,1,1,0,1,10560,2015
2,2,2,2,2,2,2,4,1,1,0,1,10561,2015
2,2,2,2,1,1,2,1,2,1,0,1,10562,2015
2,2,2,2,2,2,2,1,1,1,0,1,10563,2015
2,2,2,2,2,2,2,1,1,1,0,1,10564,2015
2,2,2,2,2,2,2,1,1,1,0,1,10565,2015
2,2,2,2,2,2,2,4,1,1,0,1,10566,2015
2,2,2,2,2,2,2,1,1,1,0,1,10567,2015
2,2,2,2,1,1,2,4,1,1,0,1,10568,2015
2,2,2,2,2,2,2,1,1,1,0,1,10569,2015
1,1,1,1,1,2,2,1,2,1,0,1,10570,2015
2,2,2,2,2,2,2,1,1,1,0,1,10571,2015
2,2,2,2,2,2,2,3,1,1,0,1,10572,2015
2,2,2,2,2,2,2,4,1,1,0,1,10573,2015
2,2,2,2,2,2,2,4,1,1,0,1,10574,2015
2,2,2,2,2,2,2,4,1,1,0,1,10575,2015
2,2,2,2,2,2,2,2,2,1,0,1,10576,2015
2,2,2,2,1,1,2,1,2,1,0,1,10577,2015
2,2,2,2,2,2,2,1,2,1,0,1,10578,2015
2,2,2,2,2,2,1,4,1,1,0,1,10579,2015
2,2,2,2,2,2,2,1,2,1,0,1,10580,2015
2,2,2,2,2,2,2,4,2,1,0,1,10581,2015
2,2,2,2,2,2,2,1,1,1,0,1,10582,2015
2,2,2,2,2,2,2,1,2,1,1,1,10583,2015
2,1,2,1,1,2,2,1,2,1,0,1,10584,2015
2,2,2,2,2,2,2,1,2,1,0,1,10585,2015
2,2,2,2,2,2,1,4,2,1,0,1,10586,2015
2,2,2,2,2,2,2,4,1,1,0,1,10587,2015
2,2,2,2,2,2,2,1,1,1,0,1,10588,2015
2,2,2,2,2,2,2,4,1,1,0,1,10589,2015
2,2,2,2,2,2,2,1,1,1,0,1,10590,2015
2,2,2,2,2,2,2,3,1,1,0,1,10591,2015
2,2,2,2,1,1,2,1,1,1,0,1,10592,2015
2,2,2,2,2,2,2,4,2,2,0,1,10593,2015
2,2,2,2,2,2,2,1,1,1,0,1,10594,2015
2,2,2,2,2,2,1,1,1,1,0,1,10595,2015
2,2,2,2,2,2,2,2,1,1,0,1,10596,2015
2,2,2,2,1,1,2,1,2,1,0,1,10597,2015
2,2,2,2,2,2,2,4,1,1,0,1,10598,2015
2,2,2,2,2,2,1,1,1,1,0,1,10599,2015
2,2,2,2,2,2,2,1,1,1,0,1,10600,2015
1,1,1,1,1,2,2,1,1,1,0,1,10601,2015
2,2,2,2,2,2,2,1,1,1,0,1,10602,2015
2,2,2,2,2,2,2,4,1,1,0,1,10603,2015
2,2,2,2,1,1,2,4,1,1,0,1,10604,2015
2,2,2,2,2,2,2,4,1,1,0,1,10605,2015
2,2,2,2,2,2,2,4,1,1,0,1,10606,2015
2,2,2,2,2,2,2,1,2,1,0,1,10607,2015
2,2,2,2,2,2,2,4,1,1,0,1,10608,2015
2,1,2,1,1,2,2,1,1,1,0,1,10609,2015
2,2,2,2,2,2,2,1,1,1,0,1,10610,2015
2,2,2,2,2,2,2,4,1,4,0,1,10611,2015
2,2,2,2,2,2,2,4,1,1,0,1,10612,2015
2,2,2,2,2,2,2,3,1,1,0,1,10613,2015
2,2,2,2,2,2,2,1,1,1,0,1,10614,2015
1,1,1,1,1,2,1,1,2,1,0,1,10615,2015
1,1,1,1,1,2,2,4,1,1,0,1,10616,2015
2,2,2,2,1,1,2,4,1,1,0,1,10617,2015
2,2,2,2,2,2,2,1,1,1,0,1,10618,2015
2,2,2,2,2,2,1,4,1,1,0,1,10619,2015
1,1,1,1,1,2,2,4,1,1,0,1,10620,2015
2,2,2,2,2,2,2,4,1,1,0,1,10621,2015
2,2,2,2,2,2,2,1,1,1,1,1,10622,2015
2,2,2,2,2,2,2,1,1,1,0,1,10623,2015
2,2,2,2,2,2,2,4,1,1,0,1,10624,2015
2,2,2,2,2,2,2,4,1,1,0,1,10625,2015
2,2,2,2,1,1,2,1,2,1,0,1,10626,2015
2,2,2,2,2,2,1,1,1,1,0,1,10627,2015
2,2,2,2,2,2,1,4,1,1,0,1,10628,2015
2,2,2,2,2,2,2,1,1,1,0,1,10629,2015
2,2,2,2,1,1,2,4,1,1,0,1,10630,2015
1,1,1,1,1,2,2,1,1,1,0,1,10631,2015
2,1,2,1,1,2,2,3,1,1,0,1,10632,2015
2,2,2,2,2,2,2,4,1,1,0,1,10633,2015
1,1,1,1,1,2,2,4,1,1,0,1,10634,2015
2,2,2,2,2,2,2,1,1,1,0,1,10635,2015
2,2,2,2,2,2,2,1,1,1,0,1,10636,2015
2,2,2,2,2,2,2,4,1,1,0,1,10637,2015
2,2,2,2,2,2,2,4,1,1,0,1,10638,2015
2,2,2,2,2,2,1,1,1,1,0,1,10639,2015
2,2,2,2,2,2,1,1,1,1,0,1,10640,2015
2,2,2,2,2,2,2,4,2,1,0,1,10641,2015
2,2,2,2,2,2,2,4,1,1,0,1,10642,2015
2,2,2,2,2,2,2,4,2,1,0,1,10643,2015
2,2,2,2,2,2,2,4,1,2,0,1,10644,2015
2,2,2,2,2,2,2,1,1,1,0,1,10645,2015
2,2,2,2,2,2,2,3,1,1,0,1,10646,2015
2,2,2,2,1,1,2,1,1,1,0,1,10647,2015
2,2,2,2,2,2,2,4,1,1,0,1,10648,2015
2,2,2,2,2,2,1,2,1,1,0,1,10649,2015
2,2,2,2,2,2,2,1,1,1,0,1,10650,2015
2,2,2,2,2,2,2,1,1,1,0,1,10651,2015
2,2,2,2,2,2,1,4,2,1,0,1,10652,2015
2,2,2,2,2,2,1,4,1,1,0,1,10653,2015
2,2,2,2,1,1,2,4,1,1,0,1,10654,2015
2,2,2,2,1,1,1,1,1,1,0,1,10655,2015
1,1,1,1,1,2,2,1,1,3,0,1,10656,2015
2,2,2,2,2,2,2,4,1,1,0,1,10657,2015
2,2,2,2,2,2,2,4,1,1,0,1,10658,2015
2,2,2,2,2,2,2,4,1,1,0,1,10659,2015
2,1,2,1,1,2,2,4,1,1,0,1,10660,2015
2,2,2,2,2,2,2,1,1,1,0,1,10661,2015
2,2,2,2,2,2,2,1,1,1,0,1,10662,2015
2,2,2,2,2,2,2,1,1,1,0,1,10663,2015
2,2,2,2,2,2,1,1,2,1,0,1,10664,2015
2,2,2,2,1,1,2,4,1,1,0,1,10665,2015
2,2,2,2,2,2,2,4,1,1,0,1,10666,2015
2,2,2,2,1,1,2,4,1,1,0,1,10667,2015
2,2,2,2,2,2,2,1,1,1,0,1,10668,2015
2,2,2,2,2,2,2,1,2,1,0,1,10669,2015
2,1,2,1,1,2,2,1,1,1,0,1,10670,2015
2,2,2,2,2,2,2,4,1,1,0,1,10671,2015
2,2,2,2,2,2,2,1,1,1,0,1,10672,2015
2,2,2,2,2,2,2,1,2,1,0,1,10673,2015
2,2,2,2,2,2,2,1,1,1,0,1,10674,2015
2,2,2,2,2,2,1,1,1,1,0,1,10675,2015
2,2,2,2,2,2,2,4,1,1,0,1,10676,2015
2,2,2,2,2,2,2,1,1,1,0,1,10677,2015
2,2,2,2,2,2,1,4,1,2,0,1,10678,2015
2,2,2,2,2,2,1,4,2,1,0,1,10679,2015
2,2,2,2,2,2,1,1,1,1,0,1,10680,2015
2,2,2,2,2,2,2,1,2,1,0,1,10681,2015
2,2,2,2,2,2,2,4,1,1,0,1,10682,2015
2,1,2,1,1,2,2,1,2,1,0,1,10683,2015
2,2,2,2,1,1,2,4,1,1,0,1,10684,2015
2,2,2,2,2,2,2,4,1,1,0,1,10685,2015
2,2,2,2,1,1,2,1,1,1,0,1,10686,2015
1,1,1,1,1,2,2,4,1,1,0,1,10687,2015
2,2,2,2,1,1,1,1,1,1,0,1,10688,2015
2,2,2,2,2,2,2,4,1,1,0,1,10689,2015
2,2,2,2,2,2,2,1,1,1,0,1,10690,2015
1,1,1,1,1,2,2,1,1,1,0,1,10691,2015
2,2,2,2,2,2,2,4,1,1,0,1,10692,2015
2,2,2,2,2,2,2,4,1,1,0,1,10693,2015
2,2,2,2,2,2,2,4,1,1,0,1,10694,2015
2,2,2,2,2,2,2,1,1,1,0,1,10695,2015
2,2,2,2,2,2,2,4,1,1,0,1,10696,2015
2,2,2,2,2,2,1,1,1,1,0,1,10697,2015
2,2,2,2,2,2,2,1,1,1,0,1,10698,2015
1,1,1,1,1,2,2,4,1,1,0,1,10699,2015
2,2,2,2,2,2,2,4,1,1,0,1,10700,2015
2,2,2,2,2,2,2,1,1,3,0,1,10701,2015
2,2,2,2,2,2,2,1,1,1,0,1,10702,2015
2,2,2,2,2,2,1,1,1,1,0,1,10703,2015
2,2,2,2,1,1,2,1,1,2,0,1,10704,2015
2,2,2,2,2,2,2,4,1,1,0,1,10705,2015
2,2,2,2,1,1,2,1,2,1,0,1,10706,2015
2,2,2,2,2,2,2,1,1,1,0,1,10707,2015
2,2,2,2,2,2,2,1,1,1,0,1,10708,2015
1,1,1,1,1,2,2,3,1,1,0,1,10709,2015
1,1,1,1,1,2,2,4,1,3,0,1,10710,2015
2,2,2,2,2,2,2,4,1,1,0,1,10711,2015
1,1,1,1,1,2,2,1,1,1,0,1,10712,2015
2,1,2,1,1,2,2,1,1,1,0,1,10713,2015
2,2,2,2,1,1,2,4,1,1,0,1,10714,2015
1,1,1,1,1,2,2,1,1,1,0,1,10715,2015
2,2,2,2,2,2,2,4,1,1,0,1,10716,2015
2,2,2,2,2,2,2,1,1,1,0,1,10717,2015
1,1,1,1,1,2,2,1,1,1,0,1,10718,2015
2,2,2,2,2,2,2,4,1,1,0,1,10719,2015
1,1,1,1,1,2,2,1,1,2,0,1,10720,2015
2,2,2,2,2,2,2,1,1,1,0,1,10721,2015
2,2,2,2,2,2,1,1,1,1,0,1,10722,2015
1,1,1,1,1,2,2,4,1,1,0,1,10723,2015
2,2,2,2,2,2,1,4,2,1,0,1,10724,2015
2,2,2,2,2,2,2,1,1,1,0,1,10725,2015
2,2,2,2,2,2,1,4,1,1,0,1,10726,2015
2,2,2,2,2,2,2,1,1,1,0,1,10727,2015
2,2,2,2,2,2,2,1,1,1,0,1,10728,2015
2,2,2,2,1,1,2,4,1,1,0,1,10729,2015
1,1,1,1,1,2,2,1,1,1,0,1,10730,2015
2,2,2,2,2,2,2,1,1,1,0,1,10731,2015
2,2,2,2,2,2,2,4,1,1,0,1,10732,2015
2,2,2,2,2,2,2,4,1,1,0,1,10733,2015
2,2,2,2,2,2,2,1,1,1,0,1,10734,2015
2,2,2,2,2,2,2,1,1,1,0,1,10735,2015
2,1,2,1,1,2,2,1,1,1,0,1,10736,2015
2,2,2,2,2,2,2,4,1,1,0,1,10737,2015
2,1,2,1,1,2,2,1,1,1,0,1,10738,2015
1,1,1,1,1,2,2,1,1,1,0,1,10739,2015
2,2,2,2,2,2,1,4,1,1,0,1,10740,2015
1,1,1,1,1,2,2,1,1,1,0,1,10741,2015
2,2,2,2,2,2,2,1,1,1,0,1,10742,2015
2,2,2,2,1,1,2,4,1,1,0,1,10743,2015
2,1,2,1,1,2,2,1,1,1,0,1,10744,2015
2,2,2,2,2,2,2,4,1,1,0,1,10745,2015
2,2,2,2,2,2,1,1,1,1,0,1,10746,2015
1,1,1,1,1,2,2,4,1,1,0,1,10747,2015
2,2,2,2,2,2,2,1,1,1,0,1,10748,2015
2,2,2,2,2,2,1,3,1,1,0,1,10749,2015
2,2,2,2,2,2,2,1,2,1,0,1,10750,2015
2,2,2,2,2,2,2,4,1,2,0,1,10751,2015
2,2,2,2,2,2,2,3,1,1,0,1,10752,2015
2,2,2,2,2,2,1,1,1,1,0,1,10753,2015
2,2,2,2,2,2,2,1,1,1,0,1,10754,2015
2,2,2,2,1,1,2,1,1,2,0,1,10755,2015
2,2,2,2,2,2,2,1,1,1,0,1,10756,2015
2,2,2,2,2,2,2,4,1,1,0,1,10757,2015
2,2,2,2,2,2,2,1,1,1,0,1,10758,2015
1,1,1,1,1,2,2,4,1,1,0,1,10759,2015
2,2,2,2,2,2,2,1,1,2,0,1,10760,2015
1,1,1,1,1,2,1,1,2,1,0,1,10761,2015
2,2,2,2,1,1,2,1,1,2,0,1,10762,2015
2,2,2,2,2,2,2,1,1,1,0,1,10763,2015
2,2,2,2,2,2,2,4,1,1,0,1,10764,2015
1,1,1,1,1,2,2,4,1,1,0,1,10765,2015
2,2,2,2,2,2,2,1,1,1,0,1,10766,2015
2,2,2,2,2,2,2,1,2,1,0,1,10767,2015
2,2,2,2,2,2,2,4,2,1,0,1,10768,2015
2,2,2,2,2,2,2,1,2,1,0,1,10769,2015
2,2,2,2,2,2,1,1,2,1,0,1,10770,2015
2,2,2,2,2,2,1,3,1,1,0,1,10771,2015
1,1,1,1,1,2,2,3,1,1,0,1,10772,2015
2,1,2,1,1,2,2,1,1,1,0,1,10773,2015
2,2,2,2,2,2,2,4,1,1,0,1,10774,2015
2,2,2,2,2,2,2,4,1,1,0,1,10775,2015
2,2,2,2,2,2,1,1,1,1,0,1,10776,2015
2,2,2,2,1,1,2,1,1,3,0,1,10777,2015
2,2,2,2,2,2,1,1,2,1,0,1,10778,2015
2,2,2,2,2,2,2,1,1,1,0,1,10779,2015
2,2,2,2,2,2,2,1,1,1,0,1,10780,2015
2,2,2,2,1,1,2,4,1,1,0,1,10781,2015
2,2,2,2,2,2,2,4,1,1,0,1,10782,2015
2,2,2,2,2,2,2,1,1,1,0,1,10783,2015
2,2,2,2,2,2,2,4,1,3,0,1,10784,2015
2,2,2,2,1,1,2,4,1,1,0,1,10785,2015
2,2,2,2,1,1,2,4,2,1,0,2,20001,2015
1,1,1,1,1,2,2,1,2,1,0,2,20002,2015
2,2,2,2,1,1,2,4,2,1,0,2,20003,2015
2,2,2,2,2,2,2,3,2,1,0,2,20004,2015
2,2,2,2,2,2,2,1,2,1,0,2,20005,2015
2,2,2,2,1,1,2,1,1,1,0,2,20006,2015
2,2,2,2,2,2,2,1,1,1,0,2,20007,2015
2,2,2,2,2,2,2,1,2,1,0,2,20008,2015
2,2,2,2,2,2,2,1,1,2,0,2,20009,2015
2,2,2,2,2,2,2,4,1,1,0,2,20010,2015
2,2,2,2,2,2,2,4,1,1,0,2,20011,2015
2,2,2,2,2,2,2,4,1,1,0,2,20012,2015
2,1,2,1,1,2,2,4,2,1,0,2,20013,2015
2,2,2,2,2,2,2,4,2,1,0,2,20014,2015
2,2,2,2,2,2,1,1,2,1,0,2,20015,2015
2,2,2,2,2,2,1,1,1,1,0,2,20016,2015
2,2,2,2,2,2,2,4,1,1,0,2,20017,2015
2,2,2,2,2,2,2,1,1,1,0,2,20018,2015
1,1,1,1,1,1,2,1,2,1,0,2,20019,2015
2,2,2,2,2,2,2,4,3,1,0,2,20020,2015
2,2,2,2,2,2,2,4,2,1,0,2,20021,2015
2,2,2,2,2,2,1,4,1,1,0,2,20022,2015
2,2,2,2,2,2,2,4,2,1,0,2,20023,2015
2,2,2,2,2,2,2,1,2,1,0,2,20024,2015
2,2,2,2,2,2,2,1,2,1,0,2,20025,2015
2,2,2,2,2,2,1,4,1,1,0,2,20026,2015
2,2,2,2,2,2,2,2,1,1,0,2,20027,2015
2,2,2,2,2,2,2,1,2,1,0,2,20028,2015
2,2,2,2,1,1,2,4,1,1,0,2,20029,2015
1,1,1,1,1,2,2,1,1,1,0,2,20030,2015
2,2,2,2,1,1,2,1,2,2,0,2,20031,2015
2,2,2,2,2,2,2,1,1,1,0,2,20032,2015
2,2,2,2,2,2,2,1,2,1,0,2,20033,2015
2,2,2,2,2,2,1,1,2,1,0,2,20034,2015
2,2,2,2,2,2,1,1,1,1,0,2,20035,2015
2,2,2,2,2,2,1,1,1,2,0,2,20036,2015
2,2,2,2,1,1,2,3,2,1,0,2,20037,2015
2,2,2,2,2,2,2,4,1,1,0,2,20038,2015
2,2,2,2,1,1,2,4,1,1,0,2,20039,2015
2,2,2,2,2,2,1,1,1,1,0,2,20040,2015
2,2,2,2,2,2,2,3,2,1,0,2,20041,2015
2,2,2,2,2,2,2,1,2,1,0,2,20042,2015
2,2,2,2,2,2,2,1,2,1,0,2,20043,2015
1,1,1,1,1,2,1,1,2,1,0,2,20044,2015
2,2,2,2,2,2,2,4,2,1,0,2,20045,2015
2,2,2,2,2,2,2,4,2,1,0,2,20046,2015
2,2,2,2,2,2,2,1,1,1,0,2,20047,2015
2,2,2,2,2,2,2,1,2,1,0,2,20048,2015
2,2,2,2,2,2,2,1,2,1,0,2,20049,2015
1,1,1,1,1,2,1,1,1,1,0,2,20050,2015
2,2,2,2,2,2,2,1,2,1,0,2,20051,2015
2,2,2,2,2,2,1,1,2,1,0,2,20052,2015
2,2,2,2,2,2,2,3,1,1,0,2,20053,2015
2,2,2,2,2,2,2,1,1,1,0,2,20054,2015
2,2,2,2,2,2,2,1,1,3,0,2,20055,2015
2,2,2,2,2,2,2,1,1,1,0,2,20056,2015
2,2,2,2,2,2,2,1,1,1,0,2,20057,2015
2,2,2,2,2,2,2,1,2,1,0,2,20058,2015
2,2,2,2,2,2,2,1,1,1,0,2,20059,2015
2,2,2,2,2,2,2,1,1,1,0,2,20060,2015
2,2,2,2,2,2,2,1,1,1,0,4,40001,2015
2,2,2,2,2,2,2,4,1,1,0,4,40002,2015
2,2,2,2,1,1,2,1,2,1,0,4,40003,2015
2,2,2,2,2,2,2,4,2,1,0,4,40004,2015
2,2,2,2,2,2,1,1,2,1,0,4,40005,2015
2,2,2,2,1,1,1,1,1,1,0,4,40006,2015
2,2,2,2,2,2,2,3,1,1,0,4,40007,2015
2,2,2,2,2,2,1,1,2,1,0,4,40008,2015
2,2,2,2,2,2,2,3,2,1,0,4,40009,2015
2,2,2,2,2,2,2,4,1,2,0,4,40010,2015
2,2,2,2,2,2,2,4,2,1,0,4,40011,2015
2,2,2,2,2,2,2,4,1,1,0,4,40012,2015
2,2,2,2,2,2,2,1,1,2,0,4,40013,2015
2,2,2,2,2,2,1,4,1,1,0,4,40014,2015
2,2,2,2,2,2,2,1,2,1,0,4,40015,2015
2,2,2,2,2,2,2,1,2,1,0,4,40016,2015
2,2,2,2,2,2,1,1,2,1,0,4,40017,2015
2,2,2,2,2,2,2,1,2,1,0,4,40018,2015
2,2,2,2,2,2,1,1,2,1,0,4,40019,2015
2,2,2,2,2,2,2,4,2,1,0,4,40022,2015
2,2,2,2,2,2,1,1,2,1,0,4,40023,2015
2,2,2,2,2,2,2,1,2,1,0,4,40024,2015
2,2,2,2,2,2,2,1,2,1,0,4,40025,2015
2,2,2,2,2,2,2,1,2,1,0,4,40026,2015
2,2,2,2,2,2,2,1,1,1,0,4,40027,2015
2,2,2,2,1,1,2,1,2,1,0,4,40028,2015
2,2,2,2,2,2,2,1,1,2,0,4,40029,2015
2,2,2,2,2,2,2,1,1,3,0,4,40030,2015
2,2,2,2,2,2,2,3,1,2,0,4,40031,2015
2,2,2,2,2,2,2,1,2,1,0,4,40032,2015
2,2,2,2,2,2,1,1,1,1,0,4,40033,2015
2,2,2,2,2,2,2,4,1,1,0,4,40034,2015
2,2,2,2,1,1,2,1,2,1,0,4,40036,2015
2,2,2,2,2,2,2,4,2,1,0,4,40037,2015
2,2,2,2,2,2,1,1,1,1,0,4,40038,2015
2,2,2,2,2,2,2,1,2,1,0,4,40039,2015
2,2,2,2,2,2,2,3,1,1,0,4,40040,2015
2,2,2,2,2,2,2,4,2,1,0,4,40041,2015
2,2,2,2,1,1,2,1,2,1,0,4,40042,2015
2,2,2,2,1,1,2,1,2,1,0,4,40043,2015
2,2,2,2,2,2,2,3,1,1,0,4,40044,2015
2,2,2,2,2,2,1,1,2,1,0,4,40045,2015
2,2,2,2,2,2,2,1,1,1,0,4,40046,2015
2,2,2,2,2,2,1,1,1,1,0,4,40047,2015
2,2,2,2,2,2,2,4,1,1,0,4,40048,2015
2,2,2,2,2,2,2,1,1,1,0,4,40049,2015
2,2,2,2,2,2,2,1,1,1,0,4,40050,2015
2,2,2,2,2,2,2,4,2,1,0,4,40051,2015
2,2,2,2,2,2,1,4,2,1,0,4,40052,2015
2,2,2,2,2,2,1,1,2,1,0,4,40053,2015
2,2,2,2,1,1,2,1,2,1,0,4,40054,2015
2,2,2,2,2,2,2,1,2,1,0,4,40055,2015
2,2,2,2,2,2,2,1,2,1,0,4,40056,2015
1,1,1,1,1,2,1,1,2,1,0,4,40057,2015
2,2,2,2,2,2,1,1,2,1,0,4,40058,2015
2,2,2,2,2,2,2,1,2,1,0,4,40059,2015
2,2,2,2,2,2,2,4,2,1,0,4,40060,2015
2,2,2,2,2,2,2,1,2,1,0,4,40061,2015
2,2,2,2,2,2,1,1,2,1,0,4,40062,2015
2,2,2,2,2,2,2,1,1,1,0,4,40063,2015
1,1,1,1,1,2,1,1,2,1,0,4,40064,2015
2,2,2,2,2,2,2,1,2,1,0,4,40065,2015
1,1,1,1,1,2,2,3,1,1,0,4,40066,2015
2,2,2,2,2,2,1,1,2,1,0,4,40067,2015
2,2,2,2,1,1,2,4,1,1,0,4,40068,2015
2,2,2,2,2,2,2,1,1,4,0,4,40069,2015
2,1,2,1,1,2,2,1,2,1,0,4,40070,2015
2,2,2,2,2,2,1,1,2,1,0,4,40071,2015
1,1,1,1,1,2,2,1,2,1,0,4,40072,2015
1,1,1,1,1,2,2,1,2,1,0,4,40073,2015
