A_CT,A_D15_19,A_D15_20,A_D16_19,A_D16_20,A_D16_24,A_D21_24,A_D65PLS,A_LT,A_MC,A_PED,A_PEDAL,A_PEDAL_F,A_PED_F,A_RD,A_RELRD,FATALS,SCH_BUS,STATE,STATENAME,ST_CASE,YEAR
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10287,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10288,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10289,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10290,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10291,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10292,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,0,1,Alabama,10293,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10294,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10295,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10296,2019
3,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10297,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10298,2019
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,1,Alabama,10299,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,1,Alabama,10300,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,0,1,Alabama,10301,2019
3,2,2,2,2,2,2,1,2,1,1,2,2,1,2,1,1,0,1,Alabama,10302,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10303,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10304,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10305,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,1,0,1,Alabama,10306,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10307,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10308,2019
3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10309,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10310,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10311,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,1,Alabama,10312,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,0,1,Alabama,10313,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10314,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10315,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10316,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10317,2019
1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,1,0,1,Alabama,10318,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10319,2019
2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,0,1,Alabama,10320,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10321,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,1,Alabama,10322,2019
2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10323,2019
1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,1,Alabama,10324,2019
2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,0,1,Alabama,10325,2019
3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10326,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10327,2019
2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,4,1,0,1,Alabama,10328,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,0,1,Alabama,10329,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10330,2019
2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,0,1,Alabama,10331,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10332,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10333,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10334,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10335,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,1,Alabama,10336,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10337,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,1,Alabama,10338,2019
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10339,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,2,0,1,Alabama,10340,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10341,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10342,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10343,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10344,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10345,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10346,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10347,2019
2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10348,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10349,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10350,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10351,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10352,2019
3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10353,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10354,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,1,Alabama,10355,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10356,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10357,2019
1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,4,1,0,1,Alabama,10358,2019
2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10359,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,0,1,Alabama,10360,2019
1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,1,0,1,Alabama,10361,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,1,Alabama,10362,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,1,Alabama,10363,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,3,0,1,Alabama,10364,2019
3,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,0,1,Alabama,10365,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,0,1,Alabama,10366,2019
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,1,Alabama,10367,2019
1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,4,1,0,1,Alabama,10368,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10369,2019
2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,3,0,1,Alabama,10370,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10371,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10372,2019
2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10373,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,1,Alabama,10374,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10375,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,1,Alabama,10376,2019
3,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10377,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10378,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,0,1,Alabama,10379,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10380,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,1,Alabama,10381,2019
3,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,0,1,Alabama,10382,2019
3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10383,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,1,Alabama,10384,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10385,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10386,2019
3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10387,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,1,0,1,Alabama,10388,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10389,2019
3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10390,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10391,2019
3,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10392,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10393,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10394,2019
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,1,Alabama,10395,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10396,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10397,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10398,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,1,Alabama,10399,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10400,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,2,0,1,Alabama,10401,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10402,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,0,1,Alabama,10403,2019
3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,0,1,Alabama,10404,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10405,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,1,Alabama,10406,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10407,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10408,2019
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10409,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,2,0,1,Alabama,10410,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10411,2019
3,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,0,1,Alabama,10412,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10413,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10414,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10415,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10416,2019
2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,3,0,1,Alabama,10417,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10418,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10419,2019
3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10420,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10421,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10422,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10423,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,1,Alabama,10424,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10425,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10426,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,0,1,Alabama,10427,2019
1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10428,2019
1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10429,2019
3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10430,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10431,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10432,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10433,2019
2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,3,1,0,1,Alabama,10434,2019
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,1,Alabama,10435,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10436,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10437,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,0,1,Alabama,10438,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,1,Alabama,10439,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10440,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10441,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10442,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10443,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10444,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,0,1,Alabama,10445,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10446,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,0,1,Alabama,10447,2019
2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,0,1,Alabama,10448,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10449,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10450,2019
2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,0,1,Alabama,10451,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10452,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10453,2019
3,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,0,1,Alabama,10454,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10455,2019
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,1,Alabama,10456,2019
2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10457,2019
1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,4,1,0,1,Alabama,10458,2019
2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,0,1,Alabama,10459,2019
2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10460,2019
1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,1,Alabama,10461,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,1,Alabama,10462,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10463,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10464,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10465,2019
3,2,2,2,2,1,1,2,1,2,1,2,2,1,2,1,1,0,1,Alabama,10466,2019
2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,0,1,Alabama,10467,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10468,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10469,2019
3,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,0,1,Alabama,10470,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10471,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10472,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10473,2019
2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10474,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10475,2019
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10476,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10477,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10478,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10479,2019
3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,1,Alabama,10480,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,1,0,1,Alabama,10481,2019
3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10482,2019
1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,1,Alabama,10483,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,1,Alabama,10484,2019
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,1,Alabama,10485,2019
2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,Alabama,10486,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10487,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10488,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10489,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,3,1,0,1,Alabama,10490,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10491,2019
2,2,1,2,1,1,1,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10492,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10493,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10494,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10495,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10496,2019
2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10497,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10498,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10499,2019
1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,4,1,0,1,Alabama,10500,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10501,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,1,Alabama,10502,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10503,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,1,Alabama,10504,2019
1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,1,Alabama,10505,2019
3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10506,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10507,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10508,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10509,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10511,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,1,Alabama,10512,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,1,Alabama,10513,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,1,Alabama,10514,2019
3,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10515,2019
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10516,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10518,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10519,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,1,Alabama,10520,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,1,Alabama,10521,2019
2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10522,2019
2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10523,2019
3,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,0,1,Alabama,10524,2019
2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10525,2019
1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10526,2019
1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,0,1,Alabama,10527,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10528,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,4,0,1,Alabama,10529,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10530,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10531,2019
3,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,0,1,Alabama,10532,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10533,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,1,0,1,Alabama,10534,2019
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,1,Alabama,10535,2019
1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,1,0,1,Alabama,10536,2019
3,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,0,1,Alabama,10537,2019
2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,0,1,Alabama,10538,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,1,Alabama,10539,2019
2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,0,1,Alabama,10540,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,1,Alabama,10541,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,1,Alabama,10542,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,1,Alabama,10543,2019
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,1,Alabama,10544,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10545,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,0,1,Alabama,10546,2019
2,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,1,0,1,Alabama,10547,2019
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,1,Alabama,10548,2019
3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10549,2019
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10550,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,1,Alabama,10551,2019
3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10552,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,3,1,0,1,Alabama,10553,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,1,Alabama,10554,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10555,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10556,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10557,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,1,Alabama,10558,2019
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10559,2019
2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,0,1,Alabama,10560,2019
3,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,0,1,Alabama,10561,2019
1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10562,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10563,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10564,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10565,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10566,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,0,1,Alabama,10567,2019
2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,0,1,Alabama,10569,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10570,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10571,2019
